country_name,year,mental_health_value,indicator_code
NOR,2005,15.02033352,MH_12
CIV,2000,20.72545082,MH_12
IDN,2013,2.423633632,MH_12
AGO,2017,4.755058488,MH_12
SGP,2009,12.59437916,MH_12
LSO,2010,18.41325861,MH_12
WB_LMI,2014,14.39905354,MH_12
BRN,2004,2.287178344,MH_12
NER,2016,12.50806281,MH_12
ECU,2018,8.494582379,MH_12
BHS,2003,0.828789837,MH_12
STP,2012,1.951018633,MH_12
LAO,2020,2.502257921,MH_12
MMR,2019,1.102967285,MH_12
LKA,2014,24.65092216,MH_12
SUR,2021,14.15520911,MH_12
MWI,2016,22.97265857,MH_12
CHL,2011,4.064030569,MH_12
NAM,2018,19.12425835,MH_12
FSM,2004,37.74739989,MH_12
MAR,2014,3.28073253,MH_12
ARG,2017,14.30534825,MH_12
MWI,2013,4.13228659,MH_12
GBR,2016,11.54914945,MH_12
BFA,2015,28.03971263,MH_12
TCD,2002,16.28094384,MH_12
SOM,2009,10.72550009,MH_12
TKM,2008,5.002413931,MH_12
BHR,2019,1.615340224,MH_12
KHM,2018,3.051002945,MH_12
PAN,2009,8.791602055,MH_12
PHL,2020,5.51370145,MH_12
NLD,2014,12.71236738,MH_12
GMB,2002,13.07784826,MH_12
RUS,2015,8.724180455,MH_12
SWZ,2013,42.00936541,MH_12
SDN,2016,3.006401893,MH_12
VCT,2020,0.0,MH_12
GLOBAL,2006,16.18201659,MH_12
IND,2014,15.72687294,MH_12
GRC,2021,1.164751025,MH_12
USA,2003,4.26596416,MH_12
BDI,2003,28.29276992,MH_12
USA,2001,4.057766535,MH_12
HND,2006,4.437299668,MH_12
UZB,2010,11.68001316,MH_12
MAR,2000,4.77948765,MH_12
GBR,2016,3.472102715,MH_12
ARE,2008,0.744264932,MH_12
CZE,2000,13.47333777,MH_12
QAT,2007,2.366606616,MH_12
ATG,2002,0.0,MH_12
BRB,2008,4.135139262,MH_12
KEN,2007,17.52608638,MH_12
IDN,2011,2.544553634,MH_12
LTU,2013,11.17317448,MH_12
SEN,2012,11.87211596,MH_12
CYP,2002,2.661184016,MH_12
PRY,2011,2.937682498,MH_12
CIV,2019,22.16473547,MH_12
SLB,2005,31.09086969,MH_12
NZL,2019,5.811256361,MH_12
HRV,2004,7.157058866,MH_12
GTM,2003,12.030653,MH_12
LBR,2010,9.902076613,MH_12
BFA,2000,28.44811224,MH_12
CAF,2003,22.29704258,MH_12
FSM,2001,11.2904824,MH_12
SSD,2011,4.404433867,MH_12
SYR,2018,0.734688238,MH_12
PRI,2011,2.120092737,MH_12
SOM,2005,16.59819655,MH_12
BHR,2011,7.362394228,MH_12
MAR,2005,4.723225042,MH_12
CPV,2008,31.03290944,MH_12
HUN,2016,13.3462707,MH_12
BRN,2002,1.239774173,MH_12
FIN,2002,19.38632286,MH_12
JPN,2014,9.289745235,MH_12
ZAF,2000,6.616759042,MH_12
JOR,2003,2.742880112,MH_12
AGO,2019,13.55044132,MH_12
FJI,2012,6.38880332,MH_12
SOM,2006,16.42358767,MH_12
PSE,2006,1.391605515,MH_12
LTU,2018,21.17293795,MH_12
ECU,2017,3.657370695,MH_12
EST,2000,9.669860908,MH_12
HUN,2000,44.63375659,MH_12
SVN,2011,15.62358039,MH_12
AUS,2019,19.262646,MH_12
WB_HI,2012,21.42723176,MH_12
ARM,2004,6.374098579,MH_12
RUS,2021,31.60196667,MH_12
SRB,2000,18.48541244,MH_12
TLS,2017,4.19847394,MH_12
SWE,2003,7.282887533,MH_12
ZMB,2002,24.30310082,MH_12
PRI,2009,14.30686785,MH_12
GUY,2015,15.6665057,MH_12
BEL,2004,25.23606296,MH_12
GRC,2004,0.940965342,MH_12
ESP,2005,5.994779079,MH_12
URY,2010,6.391019664,MH_12
CYP,2015,6.703992908,MH_12
PRI,2012,2.024823311,MH_12
UKR,2002,51.59870722,MH_12
CPV,2015,5.383581485,MH_12
LBR,2021,6.289866518,MH_12
KOR,2004,35.25571414,MH_12
NIC,2009,9.394904054,MH_12
TUR,2009,4.933262553,MH_12
SEN,2001,11.83262851,MH_12
GRC,2007,2.397577246,MH_12
MWI,2007,4.681756887,MH_12
ALB,2020,1.500281329,MH_12
PRT,2017,4.007423663,MH_12
MRT,2018,6.919159074,MH_12
PRY,2014,6.821349823,MH_12
AMR,2002,13.08336862,MH_12
SAU,2019,1.382606299,MH_12
ERI,2008,21.95269969,MH_12
CRI,2017,2.151832992,MH_12
ZWE,2017,23.63623321,MH_12
ZAF,2007,27.5837516,MH_12
MUS,2016,7.689835651,MH_12
ZMB,2002,5.681599075,MH_12
CHN,2014,9.289406952,MH_12
KWT,2012,1.651355273,MH_12
LBY,2012,4.547923856,MH_12
KHM,2008,5.609180979,MH_12
FRA,2008,7.196823136,MH_12
GNQ,2017,5.328241386,MH_12
KWT,2009,0.554099494,MH_12
CAF,2009,6.953849107,MH_12
SGP,2007,9.383625143,MH_12
CPV,2001,17.64561033,MH_12
GRC,2017,3.757825811,MH_12
UGA,2015,9.850018155,MH_12
ZAF,2019,31.57937404,MH_12
BLZ,2004,13.81098175,MH_12
GIN,2002,10.07328043,MH_12
SLE,2001,8.35773647,MH_12
VNM,2005,9.675568457,MH_12
LTU,2014,8.042418498,MH_12
BHR,2005,3.830947274,MH_12
FJI,2019,9.749514937,MH_12
LVA,2006,4.885539476,MH_12
ATG,2000,2.150370701,MH_12
CRI,2000,6.399072977,MH_12
WB_LI,2011,10.48041761,MH_12
IND,2000,17.37760653,MH_12
KWT,2008,1.932959244,MH_12
MLI,2003,10.18317436,MH_12
BHS,2019,3.309177333,MH_12
PAK,2010,3.67990736,MH_12
NZL,2003,7.164925534,MH_12
SVN,2005,34.78771352,MH_12
GLOBAL,2009,7.199096668,MH_12
BFA,2011,16.31636104,MH_12
MUS,2017,4.162651292,MH_12
BOL,2017,4.187277005,MH_12
WSM,2017,21.75855451,MH_12
WPR,2007,9.104639614,MH_12
NGA,2000,3.566416071,MH_12
HTI,2000,8.386511633,MH_12
SGP,2005,9.950540152,MH_12
KOR,2018,12.18610755,MH_12
MAR,2019,3.848370899,MH_12
AGO,2010,4.953299678,MH_12
MWI,2008,12.316074,MH_12
TCD,2010,17.09161113,MH_12
EUR,2004,29.03134473,MH_12
SAU,2006,4.044029749,MH_12
SDN,2018,2.979530242,MH_12
SGP,2016,5.143605245,MH_12
BHR,2003,4.693488025,MH_12
BRA,2018,6.238689413,MH_12
KGZ,2020,12.80747859,MH_12
JPN,2019,13.44539835,MH_12
SSD,2016,18.22625633,MH_12
UGA,2001,26.1991946,MH_12
MNE,2005,22.30972012,MH_12
ARE,2019,0.672863656,MH_12
RUS,2004,41.40602702,MH_12
AUT,2009,19.08565803,MH_12
EGY,2001,0.554384244,MH_12
CAF,2005,34.55651339,MH_12
CYP,2009,1.164071461,MH_12
AUT,2001,7.192910945,MH_12
SWZ,2016,58.19019834,MH_12
WB_LMI,2006,14.9688659,MH_12
RUS,2006,65.16221297,MH_12
BRB,2000,8.935746543,MH_12
LTU,2011,32.07815963,MH_12
FJI,2016,6.065469871,MH_12
VEN,2021,2.01880629,MH_12
ITA,2003,8.544269097,MH_12
MNG,2017,5.881672551,MH_12
GIN,2000,5.048249227,MH_12
MKD,2008,3.50747333,MH_12
IRQ,2012,7.241298741,MH_12
KIR,2013,21.95619803,MH_12
LKA,2019,25.66795107,MH_12
GRD,2016,0.656299501,MH_12
IRQ,2008,7.530595527,MH_12
JAM,2007,5.451748805,MH_12
VNM,2016,11.38353494,MH_12
CHN,2021,6.834150212,MH_12
PRI,2021,6.843997488,MH_12
GTM,2012,8.449543002,MH_12
SOM,2008,10.67497116,MH_12
IRL,2018,12.55586247,MH_12
VNM,2002,9.537545738,MH_12
SWE,2020,7.053875841,MH_12
MRT,2012,4.794406801,MH_12
CHL,2008,11.76003351,MH_12
MYS,2002,5.280896891,MH_12
GAB,2020,10.90500679,MH_12
PSE,2011,1.278666617,MH_12
ROU,2003,11.49095713,MH_12
TON,2000,7.603221974,MH_12
BGR,2020,11.22011434,MH_12
NER,2012,12.45034084,MH_12
PAN,2010,1.146487362,MH_12
KGZ,2000,28.32365348,MH_12
MKD,2015,6.244997512,MH_12
BIH,2000,16.17377207,MH_12
AZE,2015,1.002293695,MH_12
BGD,2021,1.917255118,MH_12
GTM,2000,21.08062084,MH_12
SWE,2000,16.73255347,MH_12
SWZ,2021,54.1763088,MH_12
ETH,2001,14.11039166,MH_12
MUS,2010,3.025336981,MH_12
BRA,2021,6.945543139,MH_12
LKA,2005,25.84248501,MH_12
ARE,2016,2.010883317,MH_12
MAR,2020,2.373424119,MH_12
NLD,2012,12.25675378,MH_12
KAZ,2002,33.39786152,MH_12
KWT,2013,0.489254047,MH_12
FJI,2010,6.503633399,MH_12
TCD,2009,7.176049242,MH_12
BGD,2005,2.95356656,MH_12
LSO,2000,17.40234381,MH_12
SUR,2002,25.94569372,MH_12
LSO,2016,35.91000506,MH_12
NPL,2010,8.182624234,MH_12
LBY,2002,3.086077928,MH_12
NAM,2007,4.40379965,MH_12
CHN,2020,8.815843285,MH_12
EST,2017,23.8829066,MH_12
KIR,2003,35.86287697,MH_12
CHL,2003,16.79731002,MH_12
WPR,2013,11.14478926,MH_12
BGD,2002,4.946874537,MH_12
SLB,2021,22.4835313,MH_12
SUR,2011,11.61278989,MH_12
PRY,2012,7.329588736,MH_12
TUR,2018,5.219006562,MH_12
BWA,2010,28.56280456,MH_12
PRI,2002,1.77127488,MH_12
GTM,2015,9.279750413,MH_12
EUR,2012,5.1580079,MH_12
GRC,2010,2.657050548,MH_12
WB_UMI,2013,7.357564897,MH_12
LCA,2008,12.4047571,MH_12
GTM,2000,11.99988714,MH_12
ARM,2016,4.707208729,MH_12
LCA,2012,7.88811657,MH_12
CAN,2015,16.94364107,MH_12
MDA,2015,22.93454228,MH_12
CAN,2019,5.638186503,MH_12
MRT,2016,3.12951088,MH_12
URY,2019,7.52972373,MH_12
SOM,2013,15.98523868,MH_12
BDI,2011,7.370433324,MH_12
KWT,2004,3.96537786,MH_12
HTI,2013,14.12017435,MH_12
CIV,2009,12.94196459,MH_12
BLZ,2014,6.759654329,MH_12
BFA,2018,6.885463545,MH_12
JAM,2010,2.12820379,MH_12
TJK,2017,1.927816122,MH_12
BDI,2007,15.15894114,MH_12
GHA,2009,8.479061835,MH_12
JAM,2006,0.260438385,MH_12
LAO,2018,2.844213903,MH_12
SDN,2007,5.707462158,MH_12
ZAF,2000,15.4517724,MH_12
LSO,2003,9.400509443,MH_12
ARE,2019,2.052192593,MH_12
BIH,2010,13.92764766,MH_12
ITA,2011,5.261958201,MH_12
UGA,2021,11.59862446,MH_12
CMR,2007,13.82959667,MH_12
BLZ,2007,1.795014707,MH_12
WB_LMI,2020,12.61735801,MH_12
PER,2005,0.592545115,MH_12
VNM,2014,7.610612199,MH_12
CRI,2014,1.76093049,MH_12
CZE,2004,22.80567939,MH_12
CYP,2007,4.162629675,MH_12
RWA,2006,7.571595795,MH_12
PHL,2001,0.942366115,MH_12
LUX,2017,10.71841614,MH_12
HUN,2018,21.02676989,MH_12
FSM,2014,9.978671744,MH_12
TGO,2002,6.899328693,MH_12
SSD,2006,4.195218234,MH_12
EUR,2021,10.07753313,MH_12
MDA,2001,19.91336599,MH_12
EST,2014,28.0453802,MH_12
WB_UMI,2003,12.05805198,MH_12
FSM,2005,24.58696335,MH_12
GHA,2014,3.375946221,MH_12
STP,2014,1.283440873,MH_12
EUR,2009,5.467875581,MH_12
PSE,2015,0.318253068,MH_12
BIH,2017,12.76411982,MH_12
ARE,2012,2.254673108,MH_12
THA,2002,17.40469674,MH_12
ARG,2005,3.579974286,MH_12
DEU,2020,12.77123311,MH_12
KAZ,2019,6.418979088,MH_12
UGA,2014,10.33578235,MH_12
SWZ,2013,13.86268867,MH_12
DZA,2012,3.070656117,MH_12
PAK,2011,11.08923406,MH_12
BTN,2010,7.259662045,MH_12
DOM,2015,11.74056961,MH_12
JAM,2005,0.366531283,MH_12
LBR,2000,9.095502613,MH_12
GHA,2012,3.107853155,MH_12
UZB,2013,7.119346439,MH_12
CHL,2010,18.02082129,MH_12
SVN,2006,21.34805705,MH_12
AUT,2007,12.2051363,MH_12
HUN,2014,15.01233539,MH_12
AMR,2017,14.51169984,MH_12
AUS,2012,5.763775179,MH_12
MNG,2007,5.836383083,MH_12
CIV,2001,11.93553273,MH_12
WPR,2018,10.1210351,MH_12
SLB,2002,21.00723849,MH_12
JOR,2005,2.520776259,MH_12
UKR,2018,5.146680466,MH_12
SLE,2005,13.08588645,MH_12
TLS,2016,6.095648999,MH_12
BWA,2018,5.95535119,MH_12
AFG,2001,4.996167305,MH_12
ALB,2015,4.515770884,MH_12
HRV,2014,19.29427013,MH_12
ZAF,2001,26.23120961,MH_12
NAM,2006,13.4917718,MH_12
ISR,2015,7.154778514,MH_12
TON,2009,7.187467164,MH_12
UKR,2018,19.38099009,MH_12
SVK,2019,2.12708882,MH_12
GEO,2011,2.100790179,MH_12
GTM,2008,8.188137588,MH_12
BHS,2011,6.688940747,MH_12
KHM,2013,3.25553839,MH_12
KGZ,2013,11.57944403,MH_12
SLV,2014,8.598829381,MH_12
HRV,2021,10.57875319,MH_12
NAM,2011,4.216867915,MH_12
COL,2019,4.883716743,MH_12
NER,2011,8.644179437,MH_12
NPL,2008,11.16371646,MH_12
MNG,2002,17.92437471,MH_12
MKD,2007,9.85400552,MH_12
NAM,2014,5.597004499,MH_12
DZA,2015,1.55300422,MH_12
NLD,2006,11.37447809,MH_12
ALB,2005,5.251700673,MH_12
FJI,2003,13.46453583,MH_12
HTI,2018,14.38939008,MH_12
JAM,2001,1.272931555,MH_12
IDN,2002,2.374816113,MH_12
DEU,2007,14.1403993,MH_12
MLI,2010,8.21033089,MH_12
BTN,2016,4.003393597,MH_12
FJI,2001,14.62120816,MH_12
GIN,2003,7.593721024,MH_12
SGP,2017,5.036419655,MH_12
IRQ,2013,2.237068691,MH_12
CHN,2009,10.16448826,MH_12
CAN,2020,10.21236521,MH_12
GNQ,2000,26.37754069,MH_12
SLB,2008,24.46806329,MH_12
MOZ,2009,6.092433225,MH_12
MUS,2014,3.796327948,MH_12
AZE,2013,3.548855873,MH_12
HUN,2005,35.02318523,MH_12
UGA,2000,5.649906597,MH_12
CAF,2015,20.98749604,MH_12
WB_UMI,2006,10.27674345,MH_12
NPL,2012,11.97201665,MH_12
MKD,2018,6.90092195,MH_12
ARG,2004,14.31262074,MH_12
LAO,2010,5.738588472,MH_12
MWI,2021,5.304171014,MH_12
MWI,2016,12.57579917,MH_12
HND,2021,3.697221973,MH_12
LBY,2018,9.664182137,MH_12
NOR,2017,13.81249666,MH_12
GAB,2010,23.41112245,MH_12
MDG,2003,16.73895211,MH_12
AMR,2008,13.03199211,MH_12
ROU,2011,9.876199615,MH_12
MDV,2015,0.551127999,MH_12
NER,2010,11.72692469,MH_12
ALB,2000,6.962393493,MH_12
SUR,2017,40.96295392,MH_12
CHN,2010,7.945452772,MH_12
PRK,2009,10.45856773,MH_12
JPN,2003,10.08497493,MH_12
BEN,2017,19.98395127,MH_12
IND,2011,14.04596431,MH_12
DJI,2013,9.697298848,MH_12
GHA,2018,13.89664667,MH_12
COG,2003,24.34046424,MH_12
PHL,2014,5.271853787,MH_12
BLZ,2004,2.235409867,MH_12
COL,2001,5.41415518,MH_12
MDA,2017,3.152084153,MH_12
MNG,2014,18.96562565,MH_12
EGY,2003,1.102931388,MH_12
CAF,2009,21.08001762,MH_12
THA,2007,8.758876571,MH_12
ERI,2020,19.86928947,MH_12
CRI,2010,11.2184066,MH_12
AFG,2003,9.501130078,MH_12
BEL,2014,8.830748707,MH_12
BDI,2005,9.339103478,MH_12
CAN,2013,5.854882302,MH_12
BLR,2015,17.83277104,MH_12
ESP,2000,10.48030027,MH_12
PRK,2001,9.818342103,MH_12
SOM,2010,15.61431874,MH_12
PHL,2004,4.065673608,MH_12
TTO,2010,18.45174242,MH_12
PRY,2018,11.06828753,MH_12
WSM,2005,18.41461594,MH_12
GBR,2015,7.670928587,MH_12
SSD,2021,13.40864626,MH_12
SYR,2011,0.290652028,MH_12
SLB,2011,35.49540609,MH_12
SVK,2001,21.90551452,MH_12
IND,2016,17.46135827,MH_12
BDI,2004,10.03689831,MH_12
KAZ,2010,49.18594389,MH_12
SLE,2000,8.021027919,MH_12
QAT,2000,4.108173146,MH_12
TLS,2014,4.574626975,MH_12
BEN,2016,5.250485336,MH_12
KAZ,2011,9.145455377,MH_12
IRL,2013,4.08402079,MH_12
MKD,2006,6.919403947,MH_12
RUS,2008,59.43855924,MH_12
KIR,2002,6.354448722,MH_12
ATG,2000,4.687806561,MH_12
UKR,2017,17.94092107,MH_12
CHN,2019,8.7279956,MH_12
ZMB,2006,4.947339175,MH_12
MOZ,2014,8.337743801,MH_12
MMR,2013,3.27847595,MH_12
ARM,2002,1.21974352,MH_12
LUX,2000,18.4179438,MH_12
RUS,2009,10.12179016,MH_12
UZB,2021,11.76530686,MH_12
GLOBAL,2001,8.803151624,MH_12
KGZ,2001,5.452830394,MH_12
KHM,2004,3.738743248,MH_12
NZL,2004,5.726767573,MH_12
SLB,2009,35.69771035,MH_12
ISR,2010,11.30093806,MH_12
COG,2019,11.97522886,MH_12
UZB,2017,7.75047606,MH_12
GLOBAL,2012,10.43438512,MH_12
EMR,2006,7.048427633,MH_12
MMR,2003,1.87053347,MH_12
FSM,2021,8.87754877,MH_12
MAR,2012,3.520567127,MH_12
BOL,2021,2.643741176,MH_12
CYP,2017,3.995670076,MH_12
SGP,2021,4.267737005,MH_12
SVN,2013,16.25020805,MH_12
WB_UMI,2021,6.950515347,MH_12
ITA,2000,2.741983469,MH_12
PNG,2011,2.170828506,MH_12
BWA,2014,16.00991125,MH_12
GNB,2016,19.31380859,MH_12
TUR,2010,1.244064177,MH_12
EST,2011,14.01245857,MH_12
ISL,2018,13.89262982,MH_12
SGP,2003,11.18466567,MH_12
BEN,2017,12.12749115,MH_12
TLS,2014,6.291293371,MH_12
SRB,2015,5.6185017,MH_12
AZE,2019,1.802323249,MH_12
NLD,2001,5.062193397,MH_12
BOL,2009,4.916205869,MH_12
NPL,2014,12.13421985,MH_12
KIR,2008,39.46173467,MH_12
HTI,2020,5.701131165,MH_12
CYP,2009,6.734707721,MH_12
TZA,2001,9.528014392,MH_12
WPR,2014,10.77692953,MH_12
VUT,2011,8.233589548,MH_12
MOZ,2011,31.34302727,MH_12
WB_LMI,2008,11.92521741,MH_12
MYS,2009,5.054958746,MH_12
ZAF,2014,32.68946439,MH_12
LCA,2014,1.196874507,MH_12
RWA,2016,6.744505049,MH_12
HTI,2019,10.11396554,MH_12
YEM,2008,8.692854081,MH_12
USA,2006,10.67862017,MH_12
NOR,2010,10.31784753,MH_12
BGD,2018,3.135087842,MH_12
GNQ,2004,5.580994502,MH_12
COM,2017,9.347496665,MH_12
AGO,2012,4.775061744,MH_12
SUR,2006,25.01843172,MH_12
PRY,2000,5.19919201,MH_12
CAF,2016,20.98479062,MH_12
URY,2018,20.77370887,MH_12
NIC,2013,2.568193427,MH_12
MDV,2011,0.670350616,MH_12
TGO,2010,6.74468112,MH_12
LVA,2007,17.06945236,MH_12
MAR,2003,4.760172609,MH_12
CZE,2011,12.96669639,MH_12
SRB,2001,8.781895781,MH_12
CRI,2006,2.691256661,MH_12
MUS,2019,15.02689069,MH_12
EMR,2015,2.590214527,MH_12
VNM,2005,6.921882585,MH_12
UKR,2006,6.020734618,MH_12
SUR,2010,11.60030453,MH_12
EMR,2003,3.286862574,MH_12
EGY,2002,1.688355658,MH_12
CMR,2014,6.384961342,MH_12
MWI,2018,4.474905058,MH_12
CZE,2010,20.49716654,MH_12
MLI,2012,11.82299167,MH_12
LTU,2003,72.92183193,MH_12
AUT,2003,7.013850109,MH_12
IDN,2005,1.552817467,MH_12
IND,2008,14.35236289,MH_12
KIR,2013,39.43367167,MH_12
AMR,2016,3.889265758,MH_12
NIC,2019,4.703920169,MH_12
USA,2009,17.96161853,MH_12
IND,2017,17.67534433,MH_12
WB_LI,2019,5.328070216,MH_12
VNM,2015,4.399241351,MH_12
VEN,2001,7.538692795,MH_12
POL,2020,3.092600084,MH_12
PRI,2019,1.368409552,MH_12
GLOBAL,2010,7.059850677,MH_12
GRC,2004,2.488338091,MH_12
CAN,2017,5.479320695,MH_12
BOL,2012,6.223299205,MH_12
EMR,2004,5.348077738,MH_12
IRQ,2016,4.212079479,MH_12
MNE,2002,14.45126679,MH_12
COL,2016,7.034407575,MH_12
RUS,2017,41.48643163,MH_12
ARG,2018,14.86415062,MH_12
EST,2002,24.51497746,MH_12
TCD,2007,16.61942978,MH_12
TZA,2002,3.805569184,MH_12
LAO,2012,5.455699447,MH_12
DJI,2003,9.96074237,MH_12
KIR,2003,6.200073379,MH_12
PRI,2018,4.361853775,MH_12
BEL,2016,8.54271337,MH_12
BGD,2008,5.721306143,MH_12
ITA,2019,7.226182329,MH_12
LCA,2015,13.66295056,MH_12
AUS,2013,15.98107279,MH_12
UGA,2007,12.23032173,MH_12
RUS,2005,71.43271966,MH_12
POL,2014,3.715390428,MH_12
CHL,2017,3.180599045,MH_12
YEM,2017,5.647605504,MH_12
JOR,2021,0.991461528,MH_12
MNE,2009,12.11929709,MH_12
WB_LI,2000,17.7388757,MH_12
PSE,2021,0.802357056,MH_12
PRY,2006,6.981108103,MH_12
KEN,2001,15.98500677,MH_12
BWA,2018,12.53477586,MH_12
CIV,2013,25.71506255,MH_12
KEN,2009,5.970896644,MH_12
ITA,2016,1.928502939,MH_12
IRN,2009,6.052985904,MH_12
MYS,2008,7.641192032,MH_12
ZWE,2007,30.96425128,MH_12
SLE,2000,11.53392518,MH_12
ARM,2019,4.748781666,MH_12
CPV,2017,16.54662814,MH_12
COD,2004,23.67841282,MH_12
FIN,2021,12.59089714,MH_12
AGO,2007,14.66251865,MH_12
SYR,2004,0.503811566,MH_12
SOM,2017,21.4301586,MH_12
QAT,2008,10.92556192,MH_12
COD,2009,14.58426723,MH_12
GNB,2011,12.37628054,MH_12
BTN,2020,5.309355701,MH_12
CZE,2000,22.66313546,MH_12
TLS,2010,3.082309436,MH_12
CAF,2018,7.392819326,MH_12
NLD,2015,5.989737833,MH_12
SAU,2014,1.831967263,MH_12
SYR,2001,1.233640702,MH_12
VNM,2004,9.575605199,MH_12
FSM,2016,9.955536894,MH_12
CHN,2007,11.42189695,MH_12
POL,2007,13.34172999,MH_12
GNB,2006,12.83025328,MH_12
BGD,2000,3.172001154,MH_12
JAM,2012,1.154031323,MH_12
USA,2011,11.97061466,MH_12
CHL,2018,8.580744679,MH_12
JAM,2017,1.694011068,MH_12
GEO,2005,1.996760098,MH_12
PER,2003,0.71113682,MH_12
MUS,2007,15.15431379,MH_12
TKM,2019,7.501583679,MH_12
CRI,2018,2.964118654,MH_12
MDV,2001,1.176389254,MH_12
BDI,2005,16.66343548,MH_12
HTI,2000,11.09998662,MH_12
TUN,2016,3.61756186,MH_12
SLE,2004,9.223185813,MH_12
KIR,2012,6.43963828,MH_12
SSD,2001,17.57575734,MH_12
MDV,2012,4.525843932,MH_12
ZMB,2005,23.70631653,MH_12
MDA,2019,19.70254533,MH_12
YEM,2001,6.068344441,MH_12
VCT,2000,0.492282998,MH_12
ESP,2012,8.946949964,MH_12
GNB,2013,6.2544162,MH_12
PRK,2004,9.451438058,MH_12
AUS,2003,10.22068164,MH_12
PAN,2002,2.152546779,MH_12
MOZ,2015,35.91892043,MH_12
CAF,2013,7.000781668,MH_12
SLV,2016,3.537223375,MH_12
LKA,2002,30.69231157,MH_12
KIR,2009,21.67365938,MH_12
NZL,2012,18.45746428,MH_12
SWE,2004,17.42278499,MH_12
HUN,2008,7.724510864,MH_12
BHR,2014,4.97281007,MH_12
JAM,2003,1.979770292,MH_12
MDV,2002,5.876920388,MH_12
CPV,2004,30.8047429,MH_12
TZA,2015,3.345396382,MH_12
ISR,2020,7.800755747,MH_12
UGA,2019,3.676368877,MH_12
JPN,2019,19.14720456,MH_12
THA,2017,3.406374355,MH_12
HND,2013,1.33012606,MH_12
TGO,2010,16.50922216,MH_12
ARE,2012,2.95079461,MH_12
EGY,2012,0.536554931,MH_12
PAN,2009,1.55559584,MH_12
ARE,2008,1.89456285,MH_12
MAR,2005,4.561607451,MH_12
BEL,2021,14.29778702,MH_12
AUS,2010,10.8701091,MH_12
KGZ,2009,5.087197258,MH_12
SOM,2013,22.15651974,MH_12
PRK,2003,8.482969682,MH_12
URY,2003,14.35423174,MH_12
BGD,2014,2.269648187,MH_12
DNK,2011,9.566757387,MH_12
THA,2010,8.161906957,MH_12
PRY,2000,3.880298843,MH_12
IRQ,2011,2.285857403,MH_12
PRY,2002,4.032108003,MH_12
ZWE,2008,31.64836292,MH_12
DNK,2018,4.486764767,MH_12
BHS,2018,0.74574982,MH_12
VNM,2010,7.470403459,MH_12
ZWE,2011,32.38243769,MH_12
GNQ,2016,15.28206543,MH_12
NOR,2005,7.147040034,MH_12
ITA,2017,2.148634753,MH_12
MLI,2009,11.5187197,MH_12
ISR,2021,2.272333572,MH_12
IND,2015,17.68234206,MH_12
TUN,2018,1.442303587,MH_12
BLR,2019,14.02717819,MH_12
TTO,2006,3.405251094,MH_12
LTU,2013,60.6747006,MH_12
EMR,2019,4.301257763,MH_12
ARE,2017,2.084003581,MH_12
ZMB,2013,20.04799838,MH_12
HRV,2010,12.87652835,MH_12
SEN,2006,18.53078959,MH_12
TGO,2021,24.38997254,MH_12
USA,2008,17.80588635,MH_12
LSO,2013,18.55435574,MH_12
AMR,2001,8.078604398,MH_12
LAO,2019,2.807057636,MH_12
FIN,2015,5.445352321,MH_12
SSD,2000,10.61449257,MH_12
KIR,2014,38.33780935,MH_12
PRT,2021,7.217073369,MH_12
TTO,2015,10.6894336,MH_12
TTO,2016,11.73543771,MH_12
LUX,2004,15.31915437,MH_12
CRI,2016,2.123762418,MH_12
LCA,2007,1.334147405,MH_12
SRB,2021,4.428947738,MH_12
AZE,2001,2.749237235,MH_12
PRT,2007,13.32337138,MH_12
MWI,2011,4.186879979,MH_12
BHS,2015,3.187094965,MH_12
ECU,2019,8.440194561,MH_12
MLT,2001,4.054426685,MH_12
LSO,2001,27.55703492,MH_12
RUS,2002,81.44996984,MH_12
RWA,2000,12.78236804,MH_12
GNQ,2007,9.811923462,MH_12
PHL,2006,1.180158847,MH_12
BGD,2019,3.147982568,MH_12
PRI,2007,2.011728555,MH_12
BHS,2009,6.080419272,MH_12
IRQ,2005,5.075919563,MH_12
ZWE,2015,35.21123446,MH_12
CZE,2016,4.159282233,MH_12
NIC,2010,9.472035301,MH_12
MEX,2005,1.463678561,MH_12
BHS,2004,0.904282098,MH_12
HND,2013,11.09833167,MH_12
GRC,2000,1.210323943,MH_12
MUS,2011,8.991672664,MH_12
SLB,2017,23.41094301,MH_12
NIC,2002,7.118184732,MH_12
GMB,2019,12.54115493,MH_12
CHE,2016,14.50750238,MH_12
BEN,2021,5.117319348,MH_12
LUX,2012,5.4999243,MH_12
SAU,2006,2.896875222,MH_12
AFR,2019,11.09132104,MH_12
ALB,2009,5.519796263,MH_12
DEU,2007,4.16774804,MH_12
MYS,2016,7.87448602,MH_12
TUN,2019,3.795909953,MH_12
CMR,2015,14.29828591,MH_12
CYP,2003,1.190243131,MH_12
SUR,2003,26.04632366,MH_12
ARE,2007,2.241637517,MH_12
LVA,2018,2.819060693,MH_12
FRA,2017,10.49048305,MH_12
MMR,2011,1.292491706,MH_12
BRB,2012,6.149802803,MH_12
MDV,2010,2.934372806,MH_12
LUX,2020,11.48151147,MH_12
KHM,2007,5.683103951,MH_12
HUN,2020,21.03558633,MH_12
GTM,2020,2.682584777,MH_12
IRQ,2007,4.807114579,MH_12
PRT,2001,10.94851088,MH_12
